Source,Target,Weight
A12CFVCGT6RPEQ,B000067R64,5
A12CFVCGT6RPEQ,B00005Q5DD,5
A12CFVCGT6RPEQ,B0002U1SFE,5
A12CFVCGT6RPEQ,B0007WWZKY,5
A12CFVCGT6RPEQ,B0009Z3JEU,5
A12CFVCGT6RPEQ,B000069RAO,5
A12CFVCGT6RPEQ,B00005QXPO,5
A12CFVCGT6RPEQ,B000056C8J,5
A12D7ROCUOZVP8,B000BN3T0Y,5
A12D7ROCUOZVP8,B000231FAE,3
A12D7ROCUOZVP8,B0002Q67EA,5
A12D7ROCUOZVP8,B0009OLUE2,5
A12D7ROCUOZVP8,B0006VHV6Y,5
A12D7ROCUOZVP8,B000068NNB,5
A12D7ROCUOZVP8,B000A7JLB2,4
A12D7ROCUOZVP8,B0002ZOI9W,4
A12D7ROCUOZVP8,B0009JOSNW,4
A12D7ROCUOZVP8,B00005NZ2K,5
A12D7ROCUOZVP8,B0002D0FUU,5
A12D7ROCUOZVP8,B00009QMQV,5
A12D7ROCUOZVP8,B00005YVRN,5
A12D7ROCUOZVP8,B0001NE8OA,4
A12D7ROCUOZVP8,B00068O1OC,5
A12D7ROCUOZVP8,B000069RAO,5
A12D7ROCUOZVP8,B00006ZCCE,4
A12D7ROCUOZVP8,B000056OV0,5
A12D7ROCUOZVP8,B00005JIVI,5
A12D7ROCUOZVP8,B0000C9W8X,5
A12D7ROCUOZVP8,B0009WLRRE,4
A12D7ROCUOZVP8,B0000789SZ,5
A12D7ROCUOZVP8,B00007F8OJ,4
A12D7ROCUOZVP8,B000067PXI,5
A12D7ROCUOZVP8,B000306A4C,5
A12D7ROCUOZVP8,B00005OONH,5
A12D7ROCUOZVP8,B00009VE5O,5
A12D7ROCUOZVP8,B0009DPILE,1
A12DLJESJKM1OQ,316118788,5
A12DLJESJKM1OQ,743272552,5
A12DLJESJKM1OQ,B000B0RWWS,4
A12DLJESJKM1OQ,B000A7B9XK,5
A12DLJESJKM1OQ,B0007RALGO,5
A12DLJESJKM1OQ,B0007M3PIU,5
A12DLJESJKM1OQ,B0009ZBVKE,5
A12DLJESJKM1OQ,B000AYGDWU,4
A12DLJESJKM1OQ,B00092RTXK,5
A12DLJESJKM1OQ,B00083G5BW,5
A12DLJESJKM1OQ,B00006L9CT,5
A12DLJESJKM1OQ,B000088USR,4
A12DLJESJKM1OQ,B00005ABEH,3
A12DLJESJKM1OQ,B00004SD8X,5
A12DLJESJKM1OQ,B00006IIU1,4
A12DLJESJKM1OQ,B00006HXRA,4
A12DLJESJKM1OQ,B000085EEU,2
A12DLJESJKM1OQ,B00004Y866,1
A12DLJESJKM1OQ,B00000JXV3,4
A12DLJESJKM1OQ,B000065UVY,5
A12DLJESJKM1OQ,B00005N6KF,2
A12DLJESJKM1OQ,B00005B9A0,5
A12DLJESJKM1OQ,B000099J41,5
A12DLJESJKM1OQ,006057299X,5
A12DLJESJKM1OQ,006053124X,5
A12DLJESJKM1OQ,312934327,5
A12DLJESJKM1OQ,60558288,5
A12DLJESJKM1OQ,B0009NZ2RY,5
A12DLJESJKM1OQ,974537632,5
A12DLJESJKM1OQ,814472753,5
A12DLJESJKM1OQ,1413301479,5
A12DLJESJKM1OQ,60723947,5
A12DLJESJKM1OQ,078521187X,5
A12DLJESJKM1OQ,446576859,5
A12DLJESJKM1OQ,670033375,5
A12DLJESJKM1OQ,B00063LTH4,2
A12DLJESJKM1OQ,B0002OD3JY,4
A12DLJESJKM1OQ,B0002SQEWS,5
A12DLJESJKM1OQ,B0001CKGO2,3
A12DLJESJKM1OQ,B0001V1M64,4
A12DLJESJKM1OQ,B00009IM29,4
A12DLJESJKM1OQ,B0000DBJJT,5
A12DLJESJKM1OQ,B0000CFW87,5
A12DLJESJKM1OQ,B000089RVR,5
A12DLJESJKM1OQ,B000093UQS,3
A12DLJESJKM1OQ,965326314,5
A12DLJESJKM1OQ,B00006IIU3,5
A12DLJESJKM1OQ,B000089SOW,1
A12DLJESJKM1OQ,B0000899R7,2
A12DLJESJKM1OQ,B00008OE5G,5
A12DLJESJKM1OQ,B00008NE00,4
A12DLJESJKM1OQ,B00009J5VZ,5
A12DLJESJKM1OQ,B00008YGRU,5
A12DLJESJKM1OQ,B000068VC4,5
A12DLJESJKM1OQ,B000087L74,5
A12DLJESJKM1OQ,B000088USW,3
A12DLJESJKM1OQ,B000087LII,5
A12DLJESJKM1OQ,B00006JC48,5
A12DLJESJKM1OQ,B00005JLF2,5
A12DLJESJKM1OQ,B00008W7LL,5
A12DLJESJKM1OQ,B00008W7LK,5
A12DLJESJKM1OQ,B00008OE5I,5
A12DLJESJKM1OQ,B00006RSJ1,5
A12DLJESJKM1OQ,B00008RHA3,5
A12DLJESJKM1OQ,B00006I5JQ,5
A12DLJESJKM1OQ,B00006L7OD,5
A12DLJESJKM1OQ,B00005RGNI,5
A12DLJESJKM1OQ,B00005JLH0,3
A12DLJESJKM1OQ,B000087BX8,5
A12DLJESJKM1OQ,B00006FMPE,5
A12DLJESJKM1OQ,B00008J639,5
A12DLJESJKM1OQ,B00006JLOT,5
A12DLJESJKM1OQ,B00006HYMK,1
A12DLJESJKM1OQ,B000087LIG,5
A12DLJESJKM1OQ,B00008J6VW,5
A12DLJESJKM1OQ,B00008IOEJ,4
A12DLJESJKM1OQ,B00008L3HY,5
A12DLJESJKM1OQ,B00006IUSY,3
A12DLJESJKM1OQ,B00007MEHB,5
A12DLJESJKM1OQ,B00008K4BD,5
A12DLJESJKM1OQ,B00006ANXH,5
A12DLJESJKM1OQ,B000067VKY,5
A12DLJESJKM1OQ,B00006FXHQ,3
A12DLJESJKM1OQ,B000075AEV,4
A12DLJESJKM1OQ,B000087KY8,5
A12DLJESJKM1OQ,B0000658BE,5
A12DLJESJKM1OQ,B00006JQEJ,4
A12DLJESJKM1OQ,B00008CMUB,5
A12DLJESJKM1OQ,B00008N6VM,5
A12DLJESJKM1OQ,B000065UWB,5
A12DLJESJKM1OQ,B000069FL3,2
A12DLJESJKM1OQ,B000087BWL,5
A12DLJESJKM1OQ,B00008GK6Y,5
A12DLJESJKM1OQ,B000087BXC,4
A12DLJESJKM1OQ,B0000634T4,4
A12DLJESJKM1OQ,B00006F2MW,4
A12DLJESJKM1OQ,B000068U1L,4
A12DLJESJKM1OQ,B00008OE6I,5
A12DLJESJKM1OQ,B00006LS92,5
A12DLJESJKM1OQ,B00006IRUL,5
A12IAAONKCN8MY,B00005QI1H,5
A12IAAONKCN8MY,B000070IW0,5
A12IAAONKCN8MY,B00007KRDN,5
A12IAAONKCN8MY,B00005RH4O,5
A12IAAONKCN8MY,B00004D3EJ,5
A12IAAONKCN8MY,B0000A9XYV,5
A12OAW0LAY5IFX,B00006BT1R,5
A12OAW0LAY5IFX,B0000630TO,5
A12OAW0LAY5IFX,B000050ZUC,5
A12OAW0LAY5IFX,B0000630TP,5
A12OAW0LAY5IFX,B00006HYPT,5
A12OAW0LAY5IFX,B00006HYPU,5
A12OAW0LAY5IFX,B0000633DU,5
A12OAW0LAY5IFX,B000051408,5
A12OAW0LAY5IFX,B0000633DT,5
A12OAW0LAY5IFX,B0000630TQ,5
A12OAW0LAY5IFX,B0000633DW,5
A12OAW0LAY5IFX,B000063TM0,5
A12OAW0LAY5IFX,B0000630TR,5
A12OAW0LAY5IFX,B00006BT21,5
A12OAW0LAY5IFX,B00006BT1W,5
A12OAW0LAY5IFX,B00006BT1T,5
A13586UCKKITJZ,1591394449,4
A13586UCKKITJZ,B0000B01VZ,5
A13586UCKKITJZ,B0000A2E4O,5
A13586UCKKITJZ,B0001JZAGY,5
A13586UCKKITJZ,1904151183,5
A13586UCKKITJZ,471221783,5
A13586UCKKITJZ,B0000YMTXW,5
A13586UCKKITJZ,B0001F96ZO,5
A13586UCKKITJZ,B0000YMTXM,5
A13586UCKKITJZ,130473936,5
A13586UCKKITJZ,020176735X,5
A13586UCKKITJZ,201573172,5
A13586UCKKITJZ,013087678X,5
A13586UCKKITJZ,1929065000,5
A13586UCKKITJZ,471085782,5
A13586UCKKITJZ,1571250484,5
A13586UCKKITJZ,1893115585,5
A13586UCKKITJZ,136365647,5
A13586UCKKITJZ,201616475,5
A13586UCKKITJZ,9627762695,5
A13586UCKKITJZ,020173723X,5
A13586UCKKITJZ,471135038,5
A13586UCKKITJZ,201709074,5
A13586UCKKITJZ,201657821,5
A13586UCKKITJZ,240804430,5
A13586UCKKITJZ,007213237X,5
A13586UCKKITJZ,201758202,5
A13586UCKKITJZ,201710064,5
A13586UCKKITJZ,1929065248,5
A13586UCKKITJZ,735710627,5
A13586UCKKITJZ,521645689,5
A13586UCKKITJZ,849308801,5
A13586UCKKITJZ,1880410613,5
A13586UCKKITJZ,031717178X,5
A13586UCKKITJZ,941049019,5
A13586UCKKITJZ,047135838X,5
A13586UCKKITJZ,471169161,4
A13586UCKKITJZ,201728877,5
A13586UCKKITJZ,471899690,5
A13586UCKKITJZ,199240671,5
A13586UCKKITJZ,1883629004,5
A13586UCKKITJZ,201708477,5
A13586UCKKITJZ,020160468X,5
A13586UCKKITJZ,1563272237,5
A13586UCKKITJZ,672320630,5
A13586UCKKITJZ,812928083,5
A13586UCKKITJZ,1893673065,5
A13586UCKKITJZ,471970735,5
A13586UCKKITJZ,1555611427,5
A13586UCKKITJZ,849398207,5
A13586UCKKITJZ,471414352,5
A13586UCKKITJZ,1893673014,5
A13586UCKKITJZ,130868264,5
A13586UCKKITJZ,750671858,5
A13586UCKKITJZ,970247109,5
A13586UCKKITJZ,672318539,5
A13586UCKKITJZ,970247117,5
A13586UCKKITJZ,849398363,5
A13586UCKKITJZ,131595911,5
A13586UCKKITJZ,189263709X,5
A13586UCKKITJZ,471400394,5
A13586UCKKITJZ,782124275,5
A13586UCKKITJZ,471975001,5
A13586UCKKITJZ,082644833X,5
A13586UCKKITJZ,1580530176,5
A13586UCKKITJZ,875846327,5
A13586UCKKITJZ,201721929,5
A13586UCKKITJZ,71347038,5
A13586UCKKITJZ,814405487,5
A13586UCKKITJZ,131462261,5
A13586UCKKITJZ,729903265,5
A13586UCKKITJZ,471121754,5
A13586UCKKITJZ,B00004TDL2,5
A13586UCKKITJZ,B0000ABK5H,5
A13586UCKKITJZ,1580531652,5
A13586UCKKITJZ,890064806,5
A13586UCKKITJZ,130850837,5
A13586UCKKITJZ,890068658,5
A13586UCKKITJZ,471392405,4
A13586UCKKITJZ,130809020,5
A13586UCKKITJZ,1572316217,5
A13586UCKKITJZ,078790063X,5
A13586UCKKITJZ,967446058,5
A13586UCKKITJZ,273649434,5
A13586UCKKITJZ,1880410230,5
A13586UCKKITJZ,964600803,5
A13586UCKKITJZ,471156957,5
A13586UCKKITJZ,201657805,5
A13586UCKKITJZ,750632402,5
A13586UCKKITJZ,596001223,5
A13586UCKKITJZ,076001180X,4
A13586UCKKITJZ,873892712,4
A13586UCKKITJZ,735709726,5
A13586UCKKITJZ,067232055X,5
A13586UCKKITJZ,B00005KK38,5
A13586UCKKITJZ,B00005KK37,5
A13586UCKKITJZ,873894383,5
A13586UCKKITJZ,130798444,1
A13586UCKKITJZ,873892666,5
A13586UCKKITJZ,873893492,5
A13586UCKKITJZ,B00005B6U7,5
A13586UCKKITJZ,967826330,5
A13586UCKKITJZ,B00004YUGX,5
A13586UCKKITJZ,B00005BIRB,5
A13586UCKKITJZ,932633137,5
A13586UCKKITJZ,B00005B6U8,2
A13586UCKKITJZ,201633914,5
A13586UCKKITJZ,B00004S4XY,5
A13586UCKKITJZ,471881457,5
A13586UCKKITJZ,B00000JYWR,5
A13586UCKKITJZ,972983163,5
A13586UCKKITJZ,9080671347,5
A13586UCKKITJZ,201703726,5
A13586UCKKITJZ,273652966,5
A13586UCKKITJZ,B000066S28,5
A13586UCKKITJZ,007219524X,4
A13586UCKKITJZ,130621102,5
A13586UCKKITJZ,787956910,5
A13586UCKKITJZ,29266459,5
A13586UCKKITJZ,749424826,5
A13586UCKKITJZ,130222984,3
A13586UCKKITJZ,B00004R9AP,5
A13586UCKKITJZ,B00004WCBT,5
A13586UCKKITJZ,B00004Y66R,5
A13586UCKKITJZ,B00004WHIN,5
A13586UCKKITJZ,1930674414,5
A13586UCKKITJZ,1930674449,5
A13586UCKKITJZ,B00002S70Q,5
A13586UCKKITJZ,130128538,5
A13586UCKKITJZ,007136188X,5
A13586UCKKITJZ,787950815,5
A13586UCKKITJZ,B00005ATSU,5
A13586UCKKITJZ,1929065493,5
A13586UCKKITJZ,201709368,5
A13586UCKKITJZ,471972088,5
A13586UCKKITJZ,471363669,5
A13586UCKKITJZ,195135326,5
A13586UCKKITJZ,B00005ATST,5
A13586UCKKITJZ,B00002S9M8,5
A13586UCKKITJZ,137203845,5
A13586UCKKITJZ,684844745,5
A13586UCKKITJZ,471391875,5
A13586UCKKITJZ,471197122,5
A13586UCKKITJZ,471376418,5
A13586UCKKITJZ,1931332096,5
A13586UCKKITJZ,130198447,5
A13586UCKKITJZ,760071519,5
A13586UCKKITJZ,760072620,5
A13586UCKKITJZ,787948047,5
A13586UCKKITJZ,471319929,5
A13586UCKKITJZ,471248169,5
A13586UCKKITJZ,787951730,5
A13586UCKKITJZ,135714648,5
A13586UCKKITJZ,1558606653,5
A13586UCKKITJZ,750638117,5
A13586UCKKITJZ,130812463,4
A13586UCKKITJZ,122374711,5
A13586UCKKITJZ,672314371,5
A13586UCKKITJZ,135694507,5
A13586UCKKITJZ,1574441108,5
A13586UCKKITJZ,201702258,5
A13586UCKKITJZ,013030770X,5
A13586UCKKITJZ,471155349,5
A13586UCKKITJZ,1880410060,5
A13586UCKKITJZ,201877562,5
A13586UCKKITJZ,764534238,5
A13586UCKKITJZ,136509207,5
A13586UCKKITJZ,130950858,5
A13586UCKKITJZ,047135760X,5
A13586UCKKITJZ,1565922697,4
A13586UCKKITJZ,133762602,5
A13586UCKKITJZ,201331349,5
A13586UCKKITJZ,471296201,3
A13586UCKKITJZ,814405932,5
A13586UCKKITJZ,849370019,4
A13586UCKKITJZ,201593726,5
A13586UCKKITJZ,1571250255,5
A13586UCKKITJZ,527763268,5
A13586UCKKITJZ,521652626,5
A13586UCKKITJZ,130137863,5
A13586UCKKITJZ,471599859,5
A13586UCKKITJZ,130191957,5
A13586UCKKITJZ,672317435,4
A13586UCKKITJZ,1929065078,5
A13586UCKKITJZ,201773635,5
A13586UCKKITJZ,471406775,5
A13586UCKKITJZ,130651982,5
A13586UCKKITJZ,1588203441,5
A13586UCKKITJZ,B00005USSL,5
A13586UCKKITJZ,201675285,5
A13586UCKKITJZ,1880410427,5
A13586UCKKITJZ,B000066S29,5
A13586UCKKITJZ,B00005AYCJ,5
A13586UCKKITJZ,B00005S8HL,5
A13586UCKKITJZ,B00005Q5YM,5
A13586UCKKITJZ,273626809,5
A13586UCKKITJZ,205283179,5
A13586UCKKITJZ,964560631,5
A13586UCKKITJZ,130909335,5
A13586UCKKITJZ,72132183,5
A13586UCKKITJZ,743225805,5
A13586UCKKITJZ,971610363,5
A13586UCKKITJZ,097116472X,5
A13586UCKKITJZ,971164703,5
A13586UCKKITJZ,971164754,5
A13586UCKKITJZ,971164746,5
A13586UCKKITJZ,672323052,5
A13586UCKKITJZ,72195371,4
A13586UCKKITJZ,72195401,4
A13586UCKKITJZ,72195436,4
A13586UCKKITJZ,72195274,5
A13586UCKKITJZ,1880410729,5
A13586UCKKITJZ,1880410818,5
A13586UCKKITJZ,782140645,5
A13586UCKKITJZ,70580316,5
A13586UCKKITJZ,130219142,5
A13586UCKKITJZ,1580535089,5
A13586UCKKITJZ,B00004W2LZ,5
A13586UCKKITJZ,B00006599H,5
A13586UCKKITJZ,B00005U5SY,5
A13586UCKKITJZ,B000056SN6,5
A13586UCKKITJZ,201719746,5
A13586UCKKITJZ,471412937,5
A13586UCKKITJZ,849398339,5
A13586UCKKITJZ,471253111,5
A13586UCKKITJZ,201722305,5
A13586UCKKITJZ,B00005V57S,5
A13586UCKKITJZ,970847114,5
A13586UCKKITJZ,B00005V13C,5
A13586UCKKITJZ,B0000630ON,5
A13586UCKKITJZ,B00005AM9W,5
A13586UCKKITJZ,B00005O4HG,5
A13586UCKKITJZ,B00005T7BO,5
A13586UCKKITJZ,B000056V4Q,5
A13586UCKKITJZ,B000056V4S,5
A13586UCKKITJZ,B000053UIV,5
A13586UCKKITJZ,957778325,5
A13586UCKKITJZ,201730626,5
A13586UCKKITJZ,471218162,5
A13586UCKKITJZ,201767309,5
A13586UCKKITJZ,201729563,5
A13586UCKKITJZ,201767368,5
A13586UCKKITJZ,130650749,5
A13586UCKKITJZ,201604450,5
A13586UCKKITJZ,130620467,5
A13586UCKKITJZ,273613057,5
A13586UCKKITJZ,130258555,5
A13586UCKKITJZ,1890154261,5
A13586UCKKITJZ,1890154466,5
A1365M5OLN8UE7,B00009J5VZ,5
A1365M5OLN8UE7,B00006FDR1,5
A1365M5OLN8UE7,B00005T3XV,5
A1365M5OLN8UE7,B00006JQ06,5
A1365M5OLN8UE7,B000063SLQ,3
A1365M5OLN8UE7,B000063SLR,3
A1365M5OLN8UE7,1558290265,5
A1365M5OLN8UE7,75536668,5
A1365M5OLN8UE7,75536668,5
A1365M5OLN8UE7,679732241,5
A1365M5OLN8UE7,684845776,5
A1365M5OLN8UE7,449456692,5
A1365M5OLN8UE7,671791540,5
A1365M5OLN8UE7,785277528,5
A1365M5OLN8UE7,B00006BT14,3
A1365M5OLN8UE7,B000063EMG,5
A1365M5OLN8UE7,883681250,5
A1365M5OLN8UE7,B00004ZDJG,4
A1365M5OLN8UE7,B00006FDR5,5
A1365M5OLN8UE7,B00006FDRB,5
A1365M5OLN8UE7,1579546463,5
A1365M5OLN8UE7,B0000633KH,5
A1365M5OLN8UE7,B00008ZGSC,5
A1365M5OLN8UE7,840728948,4
A1365M5OLN8UE7,891075275,5
A1365M5OLN8UE7,842361715,5
A1365M5OLN8UE7,1581342144,5
A1365M5OLN8UE7,B000002L99,5
A1365M5OLN8UE7,882708732,5
A1365M5OLN8UE7,B00005BGB2,5
A1365M5OLN8UE7,840714475,4
A1365M5OLN8UE7,B00005QEZ9,5
A1365M5OLN8UE7,B00005QXWI,5
A1365M5OLN8UE7,B00005QXWI,5
A1365M5OLN8UE7,B00005QXWI,5
A1365M5OLN8UE7,B00005QXWI,5
A1365M5OLN8UE7,B00005NVBF,5
A1365M5OLN8UE7,B0000CC77S,5
A1365M5OLN8UE7,1558290494,5
A1365M5OLN8UE7,785278885,3
A1365M5OLN8UE7,B00006JZXR,4
A1365M5OLN8UE7,887071554,5
A1365M5OLN8UE7,887070388,5
A1365M5OLN8UE7,887071546,5
A1365M5OLN8UE7,887070388,5
A1365M5OLN8UE7,887071562,5
A1365M5OLN8UE7,881149624,5
A1365M5OLN8UE7,078526096X,5
A1365M5OLN8UE7,899850286,4
A1365M5OLN8UE7,1879505444,5
A1365M5OLN8UE7,B000050FB5,5
A1365M5OLN8UE7,805210377,5
A1365M5OLN8UE7,805210377,5
A1365M5OLN8UE7,B00005T3X8,5
A1365M5OLN8UE7,B00007FSB9,5
A1365M5OLN8UE7,785205462,5
A1365M5OLN8UE7,802132073,5
A1365M5OLN8UE7,195014766,5
A1365M5OLN8UE7,884195988,5
A1365M5OLN8UE7,785214275,5
A1365M5OLN8UE7,B00005MAEU,3
A1365M5OLN8UE7,B000002GJ7,5
A1365M5OLN8UE7,019528335X,4
A1365M5OLN8UE7,B00004Y6O8,5
A1365M5OLN8UE7,B000002NAA,4
A1365M5OLN8UE7,310951739,5
A1365M5OLN8UE7,785211608,5
A1365M5OLN8UE7,195283600,4
A1365M5OLN8UE7,B00004Y6O9,5
A1365M5OLN8UE7,B00005U1UF,4
A1365M5OLN8UE7,521509467,5
A1365M5OLN8UE7,1577780752,5
A1365M5OLN8UE7,887072038,5
A1365M5OLN8UE7,887072038,5
A13910TC3NZ6LE,6305627347,5
A13910TC3NZ6LE,1590710649,5
A13910TC3NZ6LE,B00000DRE4,4
A13910TC3NZ6LE,B000002TF2,2
A13910TC3NZ6LE,60761288,2
A13910TC3NZ6LE,B00004WZOH,5
A13910TC3NZ6LE,B0002INUIY,4
A13910TC3NZ6LE,B0002XED3A,3
A13910TC3NZ6LE,B00006879E,4
A13910TC3NZ6LE,895260174,1
A13910TC3NZ6LE,B000002NB7,5
A13910TC3NZ6LE,60987197,1
A13910TC3NZ6LE,B00003CX47,4
A13910TC3NZ6LE,780631536,3
A13910TC3NZ6LE,790749912,5
A13910TC3NZ6LE,B000002I2G,3
A13910TC3NZ6LE,B000007S5B,4
A13910TC3NZ6LE,783233078,4
A13910TC3NZ6LE,6305428255,4
A13910TC3NZ6LE,783228058,2
A13910TC3NZ6LE,6301216474,1
A13910TC3NZ6LE,6305872058,4
A13910TC3NZ6LE,B000002GA8,5
A13910TC3NZ6LE,B0000025B5,5
A13910TC3NZ6LE,B0000025GF,4
A13910TC3NZ6LE,B0000025EU,5
A13910TC3NZ6LE,B000002GB9,5
A13910TC3NZ6LE,783241909,4
A13910TC3NZ6LE,1562829165,5
A13910TC3NZ6LE,790734850,5
A13910TC3NZ6LE,B00004TJMW,3
A13910TC3NZ6LE,767849493,5
A13910TC3NZ6LE,B00004RFDW,4
A13910TC3NZ6LE,B00000K2SC,4
A13910TC3NZ6LE,B00003A9QI,5
A13910TC3NZ6LE,6305732329,5
A13910TC3NZ6LE,684808528,5
A13910TC3NZ6LE,688086683,4
A13910TC3NZ6LE,B000002UBU,5
A13910TC3NZ6LE,452281237,2
A13910TC3NZ6LE,385497466,3
A13910TC3NZ6LE,B000021Y7E,4
A13910TC3NZ6LE,B000002IAO,2
A13910TC3NZ6LE,790731258,5
A13910TC3NZ6LE,6304925131,4
A13910TC3NZ6LE,6302935148,1
A13910TC3NZ6LE,6304022646,5
A13910TC3NZ6LE,630414069X,5
A13910TC3NZ6LE,783231482,5
A13910TC3NZ6LE,783235968,5
A13910TC3NZ6LE,790741105,5
A13910TC3NZ6LE,6304084285,5
A13910TC3NZ6LE,6304214502,4
A13910TC3NZ6LE,6304994540,5
A13910TC3NZ6LE,B00003ZL1X,5
A13910TC3NZ6LE,B000002GOJ,4
A13910TC3NZ6LE,B00001QGUK,1
A13910TC3NZ6LE,B000002MG1,5
A13910TC3NZ6LE,630518299X,5
A13910TC3NZ6LE,6303327982,1
A13910TC3NZ6LE,B00000FCDC,5
A13910TC3NZ6LE,B00000DCHS,5
A13910TC3NZ6LE,780627024,5
A13910TC3NZ6LE,076783819X,3
A13910TC3NZ6LE,B00000DD54,3
A13910TC3NZ6LE,B000001I0I,5
A13910TC3NZ6LE,B000001I0G,5
A13910TC3NZ6LE,B000002G9N,4
A13910TC3NZ6LE,B00000J7YQ,5
A13910TC3NZ6LE,792843584,4
A13910TC3NZ6LE,B0000CC6QC,4
A13910TC3NZ6LE,385510438,3
A13910TC3NZ6LE,767914104,2
A13910TC3NZ6LE,B00005JM1F,4
A13910TC3NZ6LE,B000002UBB,5
A13910TC3NZ6LE,B00005JLQH,4
A13910TC3NZ6LE,B000008IVG,5
A13910TC3NZ6LE,B00008972B,4
A13910TC3NZ6LE,B00005NTQ4,4
A13910TC3NZ6LE,B00003CXI4,5
A13910TC3NZ6LE,B00006IJI5,2
A13910TC3NZ6LE,B00006CXHU,5
A13910TC3NZ6LE,151004749,4
A13910TC3NZ6LE,B00005Y1Z6,5
A13910TC3NZ6LE,B00000J48G,3
A13910TC3NZ6LE,B000005KOE,5
A13910TC3NZ6LE,B00005Y1XY,3
A13910TC3NZ6LE,B0000087K0,5
A13910TC3NZ6LE,60973722,2
A13910TC3NZ6LE,B000056HP4,5
A13910TC3NZ6LE,B00005V63T,4
A13910TC3NZ6LE,B00004Y7TD,4
A13910TC3NZ6LE,440225701,4
A13910TC3NZ6LE,B00005AWBJ,1
A13910TC3NZ6LE,B00005T391,5
A13910TC3NZ6LE,394722604,1
A13910TC3NZ6LE,091721403X,2
A13910TC3NZ6LE,6302439566,2
A13910TC3NZ6LE,B000005QHG,5
A13910TC3NZ6LE,B000007PAI,1
A13910TC3NZ6LE,B000002G5F,4
A13910TC3NZ6LE,B00004TB7H,5
A13910TC3NZ6LE,B00003CXDJ,5
A13910TC3NZ6LE,B00003CXLV,3
A13910TC3NZ6LE,792838041,3
A13910TC3NZ6LE,B0000032QT,3
A13910TC3NZ6LE,6301217861,4
A13910TC3NZ6LE,937958042,1
A13910TC3NZ6LE,6305363005,5
A13910TC3NZ6LE,B00000K3TK,3
A13910TC3NZ6LE,937958085,1
A13910TC3NZ6LE,B000002J1I,4
A13910TC3NZ6LE,B000003GZA,4
A13910TC3NZ6LE,B000002P1T,4
A13910TC3NZ6LE,B00005A0BD,5
A13910TC3NZ6LE,B00004STRD,4
A13910TC3NZ6LE,B00000DR9J,5
A13910TC3NZ6LE,895265222,1
A13910TC3NZ6LE,671787004,5
A13910TC3NZ6LE,789446138,5
A13910TC3NZ6LE,080651325X,2
A13910TC3NZ6LE,743222229,5
A13910TC3NZ6LE,60924357,1
A13910TC3NZ6LE,312924127,3
A13910TC3NZ6LE,156584260X,5
A13910TC3NZ6LE,6304696523,3
A13910TC3NZ6LE,B00004YS9G,1
A13910TC3NZ6LE,B000002GE1,5
A13910TC3NZ6LE,B000006OIT,5
A13910TC3NZ6LE,B000000995,4
A13910TC3NZ6LE,B000006MV0,5
A13910TC3NZ6LE,B000002TYZ,5
A13910TC3NZ6LE,B000002TYX,5
A13910TC3NZ6LE,B000002UAR,5
A13910TC3NZ6LE,B000002H1T,4
A13910TC3NZ6LE,B000002H52,3
A13910TC3NZ6LE,B000002WBS,1
A13910TC3NZ6LE,B000002MN0,5
A13910TC3NZ6LE,B000007OAG,2
A13910TC3NZ6LE,B000002GWX,5
A13910TC3NZ6LE,B00000261N,1
A13910TC3NZ6LE,B00000281W,1
A13910TC3NZ6LE,B0000062FR,5
A13910TC3NZ6LE,B00004ZDW1,4
A13910TC3NZ6LE,B000002GBZ,3
A13910TC3NZ6LE,B00003A9NN,4
A13910TC3NZ6LE,B00003CWTI,5
A13910TC3NZ6LE,783241313,4
A139OMXW5NQ3SE,B00006FXGB,1
A139OMXW5NQ3SE,B0000CAPSY,1
A139OMXW5NQ3SE,B0000658CJ,1
A139OMXW5NQ3SE,B00006RZ1E,1
A139OMXW5NQ3SE,B00008N6X8,1
A13DHG44RUZTRZ,B0000899O3,3
A13DHG44RUZTRZ,B00003TL7P,5
A13DHG44RUZTRZ,B0006FHFYS,3
A13DHG44RUZTRZ,B000069RAO,5
A13DHG44RUZTRZ,B00004D3EU,2
A13DHG44RUZTRZ,B00078ANK2,5
A13DHG44RUZTRZ,B00008614F,5
A13DHG44RUZTRZ,B0006B4BVW,3
A13DHG44RUZTRZ,B000056JIH,5
A13M2OZU0IWFY8,B000068D1A,5
A13M2OZU0IWFY8,448425858,5
A13M2OZU0IWFY8,500019053,5
A13M2OZU0IWFY8,764566245,4
A13M2OZU0IWFY8,B000066NW0,4
A13M2OZU0IWFY8,B0000646TK,3
A13M2OZU0IWFY8,811826023,5
A13M2OZU0IWFY8,B000062XQ8,5
A13M2OZU0IWFY8,1573305588,3
A13M2OZU0IWFY8,B000067NXE,5
A13M2OZU0IWFY8,B00001IVJS,5
A13M2OZU0IWFY8,B000002IT2,5
A13M2OZU0IWFY8,B0000636UN,2
A13M2OZU0IWFY8,B00005OAIE,4
A13M2OZU0IWFY8,B0000508U6,4
A13M2OZU0IWFY8,B00005YUPQ,5
A13M2OZU0IWFY8,067186629X,5
A13M2OZU0IWFY8,B000002BO3,4
A13M2OZU0IWFY8,B000002BBJ,4
A13M2OZU0IWFY8,B00006LEA6,5
A13M2OZU0IWFY8,385722206,4
A13M2OZU0IWFY8,B00005YUPP,5
A13M2OZU0IWFY8,068985501X,5
A13M2OZU0IWFY8,B00006I4YD,5
